standard_property_name,possible_table_name,parent_table_name,node_name,node_category,node_subpart_type,asset_class
bearings_thrust_bearing_type_no,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
bearins_radial_bearing_number,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_centerline,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_centerline,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_centerline,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_close_coupled,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_close_coupled,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_close_coupled,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_foot,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_foot,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_foot,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_vertical_in_line,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_vertical_inline,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_vertical_inline,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
casing_mounting_vertical_inline,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
constant_level_oiler_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
containment_shell_stator_liner_pressure_rating_hydrostatic_test_pressure,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
containment_shell_stator_liner_pressure_rating_max_allowable_working_pressure,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
containment_shell_stator_liner_pressure_rating_max_allowable_working_pressure_temperature,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
housing_vent_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_close,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
impeller_type_close,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_close,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_closed,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_open,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_open,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_open,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
impeller_type_other,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_other,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
impeller_type_other,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_semi_open,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
impeller_type_semi_open,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
impeller_type_semi_open,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_constant_level_oiler_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_constant_level_oiler_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_constant_level_oiler_required,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_flood,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_flood,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_flood,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_grease,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_grease,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_grease,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_housing_vent_required,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_housing_vent_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_housing_vent_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_magnetic_drain_plug_in_housing_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_magnetic_drain_plug_in_housing_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_magnetic_drain_plug_in_housing_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_magnetic_drain_plug_in_housing_required,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_oil_cooler_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_oil_cooler_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_oil_cooler_required,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_oil_viscosity_iso_grade,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_oil_viscosity_iso_grade,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_oil_viscosity_iso_grade,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_oil_viscosity_iso_grade,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_pure_mist,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_pure_mist,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_pure_mist,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_purge_mist,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_purge_mist,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_purge_mist,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_seal_spray_guard_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_seal_spray_guard_required,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_seal_spray_guard_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_sealed_grease,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_sealed_grease,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_sealed_grease,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
lubrication_shelded,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_shielded_grease,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_shielded_grease,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
lubrication_shielded_grease,MECHANICAL DATA,MECHANICAL DATA,mechanical_geometry,primary_equipments,asset,pump
magnetic_drain_plug_in_housing_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
oil_cooler_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
oil_viscosity_iso_grade,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
pump_must_meet_asme_b73_3_dimensional_requirements_no,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
pump_must_meet_asme_b73_3_dimensional_requirements_yes,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
radial_bearing_number,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
radial_bearing_number,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
radial_bearing_type,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
seal_spray_guard_required,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
shaft_stiffness_ratio,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
shaft_stiffness_ratio_l2_d4,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
shaft_stiffness_ratio_l3_d4,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
thrust_bearing_number,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
thrust_bearing_number,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
thrust_bearing_type,MECHANICAL DATA,,mechanical_geometry,primary_equipments,asset,pump
additional_central_flush_port,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
additional_central_flush_port,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
additional_central_flush_port_6_8_9,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
heating_jacket_required,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
heating_jacket_required,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
heating_jacket_required,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
heating_jacket_required_6_8_11,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
see_attached_iso_21049_api_682_data_sheet,MECHANICAL SEAL,,subparts,primary_equipments,asset,pump
comment,META DATA,,meta_data,primary_equipments,asset,pump
company,META DATA,,meta_data,primary_equipments,asset,pump
company_identification_code,META DATA,,meta_data,primary_equipments,asset,pump
contractor,META DATA,,meta_data,primary_equipments,asset,pump
contractor_identification_code,META DATA,,meta_data,primary_equipments,asset,pump
data_sheet_type,META DATA,,meta_data,primary_equipments,asset,pump
datasheet_title,META DATA,,meta_data,primary_equipments,asset,pump
document_title,META DATA,,meta_data,primary_equipments,asset,pump
document_type,META DATA,,meta_data,primary_equipments,asset,pump
equipment_name,META DATA,,meta_data,primary_equipments,asset,pump
item,META DATA,,meta_data,primary_equipments,asset,pump
item_code,META DATA,,meta_data,primary_equipments,asset,pump
item_number,META DATA,,meta_data,primary_equipments,asset,pump
location,META DATA,,meta_data,primary_equipments,asset,pump
mechanical_datasheet,META DATA,,meta_data,primary_equipments,asset,pump
mechanical_datasheet_title,META DATA,,meta_data,primary_equipments,asset,pump
project,META DATA,,meta_data,primary_equipments,asset,pump
project_name,META DATA,,meta_data,primary_equipments,asset,pump
reference_document,META DATA,,meta_data,primary_equipments,asset,pump
reference_document_number,META DATA,,meta_data,primary_equipments,asset,pump
reference_number,META DATA,,meta_data,primary_equipments,asset,pump
revision,META DATA,,meta_data,primary_equipments,asset,pump
revision_number,META DATA,,meta_data,primary_equipments,asset,pump
section,META DATA,,meta_data,primary_equipments,asset,pump
section_name,META DATA,,meta_data,primary_equipments,asset,pump
sheet,META DATA,,meta_data,primary_equipments,asset,pump
sheet_number,META DATA,,meta_data,primary_equipments,asset,pump
other @ inner seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other @ outer seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inlet_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inlet_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal,METAL BELLOWS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal_specify,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal_specify,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal,METAL BELLOWS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal_specify,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal_specify,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outlet_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outlet_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_inner_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_outer_seal,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718_type_b,METAL BELLOWS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718_type_b,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718_type_b,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718_type_c,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718_type_c,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n07718_type_c,METAL BELLOWS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08020,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08020,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08020,METAL BELLOWS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08920,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276_tybe_b,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276_type_b,METAL BELLOWS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276_type_b,METAL BELLOWS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276_type_b,METAL BELLOWS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
metal_parts_other_specify,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
metal_parts_uns_n08020,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
metal_parts_uns_n10276,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
metal_parts_uns_s31600_or_s31635,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_specify,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_specify,METAL PARTS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_specify,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_specify,METAL PARTS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_specify,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08020,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08020,METAL PARTS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08020,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n08020,METAL PARTS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276,METAL PARTS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
uns_n10276,METAL PARTS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
