client_property_name,standard_property_name,possible_table_name,parent_table_name,,node_name,node_category,node_subpart_type,asset_class,reasoning,used_tool,,,,,,Document Name
NAME PLATE PROJECT STANDARD,name_plate_project_standard,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9152_0.pdf, BCEP-CE-SE-L000E9352_2.pdf, BCEP-CE-SE-L000E9427_0.pdf, BCEP-CE-SE-S000E3154_0.pdf, BCEP-CE-SE-S000E3190_1.pdf, BCEP-CE-SE-S000E3407_0.pdf, BCEP-CE-SE-S000E3638_2.pdf"
Name Plate Project Standard,name_plate_project_standard,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9362_3.pdf, BCEP-CE-SE-L000E9437_0.pdf"
Nozzle Orientation & Dimensions,nozzle_orientation_and_dimensions,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-L000E9352_2.pdf
NOZZLE ORIENTATION & DIMENSIONS DISPOSITION FOR HORIZONTAL EQUIPMENTS,nozzle_orientation_and_dimensions_disposition_for_horizontal_equipments,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-L000E9152_0.pdf
Nozzle Orientation & Dimensions Disposition for Vertical Equipment,nozzle_orientation_and_dimensions_disposition_for_vertical_equipment,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3638_2.pdf
Nozzle Orientation & Dimensions for Horizontal Equipments,nozzle_orientation_and_dimensions_for_horizontal_equipments,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9362_3.pdf, BCEP-CE-SE-L000E9437_0.pdf"
Nozzle Orientation & Dimensions For Horizontal Equipments,nozzle_orientation_and_dimensions_for_horizontal_equipments,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9427_0.pdf, BCEP-CE-SE-S000E3154_0.pdf, BCEP-CE-SE-S000E3190_1.pdf, BCEP-CE-SE-S000E3407_0.pdf"
Positive Material Identification,positive_material_identification,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-L000E9362_3.pdf
Process Specification,process_specification,REFERENCE DOCUMENTS,MECHANICAL NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9152_0.pdf, BCEP-CE-SE-L000E9352_2.pdf, BCEP-CE-SE-L000E9427_0.pdf, BCEP-CE-SE-S000E3154_0.pdf, BCEP-CE-SE-S000E3190_1.pdf, BCEP-CE-SE-S000E3316_0.pdf, BCEP-CE-SE-S000E3407_0.pdf, BCEP-CE-SE-S000E3638_2.pdf"
PROCESS SPECIFICATION,process_specification,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9362_3.pdf, BCEP-CE-SE-L000E9437_0.pdf"
Process Specification,process_specification,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3315_0.pdf
Saddles for Horizontal Exchanger,saddles_for_horizontal_exchanger,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-L000E9352_2.pdf
SADDLES FOR HORIZONTAL EXCHANGERS,saddles_for_horizontal_exchangers,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9152_0.pdf, BCEP-CE-SE-L000E9427_0.pdf, BCEP-CE-SE-S000E3154_0.pdf, BCEP-CE-SE-S000E3190_1.pdf, BCEP-CE-SE-S000E3407_0.pdf"
Saddles for Horizontal Exchangers,saddles_for_horizontal_exchangers,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9362_3.pdf, BCEP-CE-SE-L000E9437_0.pdf"
STANDARD DETAILS OF ANCHOR BOLTS,standard_details_of_anchor_bolts,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9152_0.pdf, BCEP-CE-SE-L000E9352_2.pdf, BCEP-CE-SE-L000E9427_0.pdf, BCEP-CE-SE-S000E3154_0.pdf, BCEP-CE-SE-S000E3190_1.pdf, BCEP-CE-SE-S000E3407_0.pdf, BCEP-CE-SE-S000E3638_2.pdf"
Standard Details of Anchor Bolts,standard_details_of_anchor_bolts,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-L000E9362_3.pdf, BCEP-CE-SE-L000E9437_0.pdf"
Support for Hot Insulation on Vertical or Horizontal Equipment,support_for_hot_insulation_on_vertical_or_horizontal_equipment,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3638_2.pdf
Support Skirt for Vertical Equipment,support_skirt_for_vertical_equipment,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3638_2.pdf
Temperature Instruments,temperature_instruments,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
TM 300.22/09,tm_300_22_09,REFERENCE DOCUMENTS,MECHANICAL NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3315_0.pdf
TM 300.22/09,tm_300_22_09,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3316_0.pdf
TM 314.61/14,tm_314_61_14,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3316_0.pdf
TM 314.62/10,tm_314_62_10,REFERENCE DOCUMENTS,MECHANICAL NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3315_0.pdf
Tube to Tubesheet Welding,tube_to_tubesheet_welding,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-L000E9362_3.pdf
Tube to Tubesheet Welding,tube_to_tubesheet_welding,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-S000E3154_0.pdf, BCEP-CE-SE-S000E3638_2.pdf"
Detector type: Pt100 element,detector_type_pt100_element,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Detector type: Thermistor,detector_type_thermistor,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
finish,finish,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Flange size,flange_size,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Make,make,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
rating,rating,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Surge capacitors: No,surge_capacitors_no,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Surge capacitors: Yes,surge_capacitors_yes,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Tag number,tag_number,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Type: Included in supply: No,type_included_in_supply_no,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Type: Included in supply: Yes,type_included_in_supply_yes,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Type: Separate mounting flange: No,type_separate_mounting_flange_no,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Type: Separate mounting flange: Yes,type_separate_mounting_flange_yes,RESISTANCE TEMPERATURE DETECTOR (RTD),,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Contact arrangement: CO,contact_arrangement_changeover,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Contact arrangement: NC,contact_arrangement_normally_closed,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Contact arrangement: No,contact_arrangement_normally_open,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Contact rating AC A,contact_rating_ac_a,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Contact rating AC V,contact_rating_ac_v,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Contact rating DC A,contact_rating_dc_v,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,"BCEP-CE-SE-S000E3154_0.pdf, BCEP-CE-SE-S000E3154_0.pdf"
Control range,control_range,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
finish,finish,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Flange size,flange_size,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Make,make,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
rating,rating,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Setting on,setting_on,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Setting: off,setting_off,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Switching of thermostat: direct,switching_of_thermostat_direct,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Switching of thermostat: Indirect,switching_of_thermostat_indirect,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Tag number,tag_number,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Type,type,SAFETY LIMIT THERMOSTAT,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Cable To Control Thermostat Gland or entry type and size,cable_to_control_thermostat_gland_or_entry_type_and_size,TERMINATIONS,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Cable To Control Thermostat Number,cable_to_control_thermostat_number,TERMINATIONS,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Cable To Control Thermostat Overall diameter,cable_to_control_thermostat_overall_diameter,TERMINATIONS,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Cable To Control Thermostat Size,cable_to_control_thermostat_size,TERMINATIONS,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Cable To Control Thermostat Type,cable_to_control_thermostat_type,TERMINATIONS,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
After Installation in Equipment at Original Equipment Manufacturer (OEM) works,after_installation_in_equipment_at_original_equipment_manufacturer_oem_works,TEST REQUIREMENTS,,,testing_inspection,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Burn-in,burn_in,TEST REQUIREMENTS,,,testing_inspection,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Dry-out test,dry_out_test,TEST REQUIREMENTS,,,testing_inspection,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Elements continuity test,elements_continuity_test,TEST REQUIREMENTS,,,testing_inspection,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Final checks and tests,final_checks_and_tests,TEST REQUIREMENTS,,,testing_inspection,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Functional test of auxiliaries,functional_test_of_auxiliaries,TEST REQUIREMENTS,,,testing_inspection,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Heater performance tests,heater_performance_tests,TEST REQUIREMENTS,,,testing_inspection,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
4 - -20 mA control,four_to_negative_twenty_milliampere_control,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Cable entries: Bottom,cable_entries_bottom,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Cable entries: Top,cable_entries_top,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Communication protocol,communication_protocol,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Digital communication port,digital_communication_port,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Fan cooling,fan_cooling,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Fan failure alarm,fan_failure_alarm,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Floorstanding: Indoor,floorstanding_inlet,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Floorstanding: Outdoor,floorstanding_outlet,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Natural cooling,natural_cooling,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Space heater in cabinet,space_heater_in_cabinet,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Wallmounted: Indoor,wallmounted_inlet,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Wallmounted: Outdoor,wallmounted_outlet,THYRISTOR CONTROLLER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Explosion protection,explosion_protection,TRANSMITTER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Explosion protection: Included in supply,explosion_protection_included_in_supply,TRANSMITTER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Input signal,input_signal,TRANSMITTER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Make,make,TRANSMITTER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Output,outlet,TRANSMITTER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Tag number,tag_number,TRANSMITTER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
Type,type,TRANSMITTER,,,instrumentation,primary_equipments,,heat_exchanger_shell_and_tube,,,,,,,,BCEP-CE-SE-S000E3154_0.pdf
