client_property_name,standard_property_name,possible_table_name,parent_table_name,,node_name,node_category,node_subpart_type,asset_class,reasoning,used_tool,,,,,,,,Document Name
Velocity Allowable,velocity_allowable,PERFORMANCE DATA - TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Velocity Calculated,velocity_calculated,PERFORMANCE DATA - TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Viscosity (Liq),viscosity_liquid,PERFORMANCE DATA - TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Viscosity (Vap),viscosity_vapor,PERFORMANCE DATA - TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Water,water,PERFORMANCE DATA - TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Water (Liq),water_liquid,PERFORMANCE DATA - TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf"
Water (Vap),water_vapor,PERFORMANCE DATA - TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9612_0.pdf"
Air flow rate/fan,air_flow_rate_fan,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Air flow rate/item,air_flow_rate_item,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Air inlet temperature,air_inlet_temperature,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Air outlet temperature,air_outlet_temperature,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Altitude,altitude,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Face velocity,face_velocity,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Mass velocity,mass_velocity,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Minimum design ambient temp.,minimum_design_ambient_temperature,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Static pressure,static_pressure,PERFORMANCE DATA- AIR SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Bubble point,bubble_point,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Density (Liq),density_liquid,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Density (Vap),density_vapor,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Dew point,dew_point,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Fluid name,fluid_name,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Inlet pressure,inlet_pressure,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Inside fouling resistance,inside_fouling_resistance,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Latent heat,latent_heat,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Molecular Wt. (Non-cond),molecular_weight_non_condensable,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Molecular Wt. (Vap),molecular_weight_vapor,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Noncondensables,noncondensables,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Pressure drop Allowable,pressure_drop_allowable,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Pressure drop Calculated,pressure_drop_calculated,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Specific heat (Liq),specific_heat_liquid,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Specific heat (Vap),specific_heat_vapor,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Temperature,temperature,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Thermal cond. (Liq),thermal_conductivity_liquid,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Thermal cond. (Vap),thermal_conductivity_vapor,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total flow rate (Liq),total_flow_rate_liquid,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total flow rate (Vap),total_flow_rate_vapor,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total fluid entering,total_fluid_entering,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Velocity Allowable,velocity_allowable,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Velocity Calculated,velocity_calculated,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Viscosity (Liq),viscosity_liquid,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Viscosity (Vap),viscosity_vapor,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Water/Steam,water_or_steam,PERFORMANCE DATA-TUBE SIDE,,,nozzles,primary_equipments,"inlet, outlet",heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROCESS DATA SHEET,process_data_sheet,REFERENCE DOCUMENTS,,,notes,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3307_2.pdf"
Process Data Sheet,process_data_sheet,REFERENCE DOCUMENTS,NOTES,,notes,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9612_0.pdf
Bay,bay,SHIPPING,,,meta_data,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Bundle weight,bundle_weight,SHIPPING,,,meta_data,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Plot area (W×L),plot_area_width_by_length,SHIPPING,,,meta_data,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Plot area (WxL),plot_area_width_length,SHIPPING,,,meta_data,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
Shipping,shipping,SHIPPING,,,meta_data,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Total,total,SHIPPING,,,meta_data,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-L000E9360_1.pdf, BCEP-CE-SE-L000E9405_2.pdf, BCEP-CE-SE-L000E9612_0.pdf, BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3630_1.pdf"
Case,case,STREAM DESCRIPTION 312 FROM D-3305 TO E-3307,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Grade,grade,STREAM DESCRIPTION 312 FROM D-3305 TO E-3307,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Liquid Weight Fraction,liquid_weight_fraction,STREAM DESCRIPTION 312 FROM D-3305 TO E-3307,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Pressure,pressure,STREAM DESCRIPTION 312 FROM D-3305 TO E-3307,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3307_2.pdf"
Temperature,temperature,STREAM DESCRIPTION 312 FROM D-3305 TO E-3307,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3307_2.pdf"
Total Mass Rate,total_mass_rate,STREAM DESCRIPTION 312 FROM D-3305 TO E-3307,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Case,case,STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Grade,grade,STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Liquid Weight Fraction,liquid_weight_fraction,STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Pressure,pressure,STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3307_2.pdf"
Temperature,temperature,STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3307_2.pdf, BCEP-CE-SE-S000E3307_2.pdf"
Total Mass Rate,total_mass_rate,STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Case,case,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Grade,grade,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Liquid Weight Fraction,liquid_weight_fraction,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Pressure (mmHg),pressure_millimeters_of_mercury,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Pressure (psig),pressure_pounds_per_square_inch_gauge,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Temperature (°C),temperature_celsius,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Temperature (°F),temperature_fahrenheit,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Mass Rate,total_mass_rate,STREAM DESCRIPTION 334 FROM MIXER TO E-3303,OPERATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Case,case,STREAM DESCRIPTION 337 FROM E-3303 T0 D-3104,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Grade,grade,STREAM DESCRIPTION 337 FROM E-3303 T0 D-3104,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Liquid Weight Fraction,liquid_weight_fraction,STREAM DESCRIPTION 337 FROM E-3303 T0 D-3104,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Pressure,pressure,STREAM DESCRIPTION 337 FROM E-3303 T0 D-3104,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3303_2.pdf"
Temperature,temperature,STREAM DESCRIPTION 337 FROM E-3303 T0 D-3104,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,"BCEP-CE-SE-S000E3303_2.pdf, BCEP-CE-SE-S000E3303_2.pdf"
Total Mass Rate,total_mass_rate,STREAM DESCRIPTION 337 FROM E-3303 T0 D-3104,OPEARATING CASES,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Actual Density,total_actual_density,TOTAL STREAM PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Actual Density,total_actual_density,TOTAL STREAM PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104 H&M BALANCE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Actual Density,total_actual_density,TOTAL STREAM PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400 H&M BALANCE CASE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total Actual Density,total_actual_density,TOTAL STREAM PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307 H&M BALANCE CASE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total Enthalpy,total_enthalpy,TOTAL STREAM PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Enthalpy,total_enthalpy,TOTAL STREAM PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104 H&M BALANCE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Enthalpy,total_enthalpy,TOTAL STREAM PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400 H&M BALANCE CASE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total Enthalpy,total_enthalpy,TOTAL STREAM PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307 H&M BALANCE CASE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total Molecular Weight,total_molecular_weight,TOTAL STREAM PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Molecular Weight,total_molecular_weight,TOTAL STREAM PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104 H&M BALANCE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Total Molecular Weight,total_molecular_weight,TOTAL STREAM PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400 H&M BALANCE CASE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Total Molecular Weight,total_molecular_weight,TOTAL STREAM PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307 H&M BALANCE CASE,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
2MPENTANE,2_methyl_pentane,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
2MPENTANE,2_methyl_pentane,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTENE1,butene_1,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTENE1,butene_1,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2O,water,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2O,water,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
I1076,i1076,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
I1076,inlet_1076,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
MBENZENE,methyl_benzene,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MBENZENE,methyl_benzene,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
